DATE	type	rarity	vendor	level	name	attribute_slot	attribute_value	attribute_type
2025-12-23	mod	header-he	キャンパス	40	Unstable Oscillator	パルス	6.3	コーンサイズ
2025-12-23	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	6.1	持続時間
2025-12-23	mod	header-utility	キャッスル	40	Utility System: Assist	gear	16.4	スキル修復
2025-12-23	mod	header-he	キャッスル	40	Pharmacokinetic Enhancer	ケミランチャー	5.7	範囲
2025-12-23	mod	header-he	キャッスル	40	Cooling Vents	ハイヴ	4.0	スティンガーチャージ
2025-12-23	mod	header-he	キャッスル	40	Microwave Amplifier	パルス	6.3	コーンサイズ
2025-12-23	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.2	持続時間
2025-12-23	mod	header-defensive	DZウエスト	40	Defensive Protocol: Resilience	gear	8.3	視聴覚ダメージ耐性
2025-12-23	mod	header-he	DZウエスト	40	Magnetic Disc	マイン	6.4	HP
2025-12-23	mod	header-he	DZウエスト	40	Thermoresponsive Polymer	シールド	4.1	シールドHP
2025-12-23	mod	header-he	DZウエスト	40	Vac Pack	ファイアフライ	6.0	ダメージ
2025-12-23	mod	header-he	DZウエスト	40	Decoy Housing Shell	デコイ	6.0	HP
2025-12-23	mod	header-offensive	DZサウス	40	Offensive Protocol: Critical	gear	4.5	クリティカル率
2025-12-23	mod	header-he	DZサウス	40	Carbon Fiber Frame	ドローン	7.9	スキャン範囲
2025-12-23	mod	header-he	DZサウス	40	Spare Parts	タレット	1.0	追加迫撃砲弾薬
2025-12-23	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.1	スキルヘイスト
2025-12-23	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	10.2	スキルヘイスト
2025-12-23	mod	header-he	DZイースト	40	Cell Penetrating Peptide	ケミランチャー	13.3	トラップHP
2025-12-23	mod	header-he	DZイースト	40	Network Firewall	ハイヴ	4.2	持続時間
2025-12-23	mod	header-he	DZイースト	40	Exploded Blueprint	パルス	4.8	スキルヘイスト
2025-12-23	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2025-12-23	mod	header-utility	ヘイヴン	40	Utility System: Assist	gear	15.8	スキル修復
2025-12-23	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Stamina	gear	8.2	電波妨害耐性
2025-12-23	mod	header-he	ヘイヴン	40	Multi-Tool	タレット	6.0	持続時間
2025-12-23	mod	header-he	ヘイヴン	40	Atmospheric Analyzer	パルス	8.6	効果持続時間
2025-12-23	mod	header-he	ヘイヴン	40	Trap Electronics Upgrade	トラップ	5.8	ショック範囲
2025-12-23	mod	header-offensive	ベニテス	40	Offensive System: Dexterity	gear	10.1	クリティカルダメージ
2025-12-23	mod	header-offensive	ベニテス	40	Offensive Protocol: Critical	gear	7.2	ヘッドショットダメージ上昇
2025-12-23	mod	header-he	ベニテス	40	Titanium Reinforcement	シールド	4.1	アクティブ自動回復
2025-12-23	mod	header-he	ベニテス	40	Pharmacokinetic Enhancer	ケミランチャー	5.9	スキルヘイスト
2025-12-23	mod	header-he	ベニテス	40	Trap Electronics Upgrade	トラップ	6.1	ショック範囲
2025-12-23	mod	header-offensive	ブリッジ	40	Offensive System: Dexterity	gear	10.0	クリティカルダメージ
2025-12-23	mod	header-defensive	ブリッジ	40	Defensive Protocol: Resilience	gear	8.3	出血耐性
2025-12-23	mod	header-he	ブリッジ	40	Weaved Aramid Fiber	シールド	4.2	ディフレクターダメージ
2025-12-23	mod	header-he	ブリッジ	40	Microwave Amplifier	パルス	8.8	範囲
2025-12-23	mod	header-he	ブリッジ	40	Improved Sticky Launcher	粘着爆弾	6.4	持続時間
2025-12-23	mod	header-defensive	キャシー	40	Defensive Protocol: Stamina	gear	8.7	出血耐性
2025-12-23	mod	header-he	キャシー	40	Slip Fit Tube	ケミランチャー	8.1	トラップ持続時間
2025-12-30	mod	header-offensive	ホワイトハウス	40	Offensive Protocol: Critical	gear	10.3	クリティカルダメージ
2025-12-30	mod	header-he	ホワイトハウス	40	Graphene Battery	ドローン	6.4	偏向持続時間
2025-12-30	mod	header-he	ホワイトハウス	40	Lubrication Gel	タレット	4.1	炎上ダメージ
2025-12-30	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	6.3	ダメージ
2025-12-30	mod	header-offensive	クランショップ	40	Offensive Protocol: Critical	gear	10.7	クリティカルダメージ
2025-12-30	mod	header-he	クランショップ	40	Decoy Projector Internals	デコイ	6.5	持続時間
2025-12-30	mod	header-he	クランショップ	40	Improved Sticky Launcher	粘着爆弾	5.2	ブラスト範囲
2025-12-30	mod	header-he	クランショップ	40	Reactive Plating Shard	ケミランチャー	4.0	ダメージボーナス(敵1体ごと)
2025-12-30	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	8.4	トラップ耐性
2025-12-30	mod	header-he	シアター	40	Sturdy Piston	マイン	4.9	スキルヘイスト
2025-12-30	mod	header-he	シアター	40	Magnetostrictive Material	シールド	4.2	シールドHP
2025-12-30	mod	header-he	シアター	40	Vac Pack	ファイアフライ	5.9	ダメージ
2025-12-30	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2025-12-30	mod	header-utility	キャンパス	40	Utility System: Assist	gear	15.6	スキル修復
2025-12-30	mod	header-he	キャンパス	40	Hydrocloric Infusion	ケミランチャー	5.8	スキルヘイスト
2025-12-30	mod	header-he	キャンパス	40	Radar Signal Antennas	ハイヴ	4.2	ダメージ
2025-12-30	mod	header-he	キャンパス	40	Atmospheric Analyzer	パルス	4.9	スキルヘイスト
2025-12-30	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.1	持続時間
2025-12-30	mod	header-defensive	DZウエスト	40	Defensive Protocol: Resilience	gear	15618.0	キルによるアーマー
2025-12-30	mod	header-he	DZウエスト	40	Russian Doll Protocol	マイン	4.2	ダメージ
2025-12-30	mod	header-he	DZウエスト	40	Cementitious Material	シールド	4.3	ディフレクターダメージ
2025-12-30	mod	header-he	DZウエスト	40	Alignment Valve	ファイアフライ	5.9	スキルヘイスト
2025-12-30	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2025-12-30	mod	header-offensive	DZサウス	40	Offensive System: Dexterity	gear	4.3	クリティカル率
2025-12-30	mod	header-he	DZサウス	40	Additional Ordnance	ドローン	4.2	ダメージ
2025-12-30	mod	header-he	DZサウス	40	Lubrication Gel	タレット	4.2	ダメージ
2025-12-30	mod	header-he	DZサウス	40	Improved Sticky Payload	粘着爆弾	4.0	炎上持続時間
2025-12-30	mod	header-utility	DZイースト	40	Utility System: Assist	gear	8.4	スキル持続時間
2025-12-30	mod	header-he	DZイースト	40	Piranha Solution	ケミランチャー	13.8	トラップHP
2025-12-30	mod	header-he	DZイースト	40	Backpack Battery	ハイヴ	7.8	HP
2025-12-30	mod	header-he	DZイースト	40	Exploded Blueprint	パルス	5.0	スキルヘイスト
2025-12-30	mod	header-he	DZイースト	40	Trap Electronics Upgrade	トラップ	5.7	ショック範囲
2025-12-30	mod	header-utility	キャッスル	40	Utility System: Electronics	gear	15.7	スキル修復
2025-12-30	mod	header-he	キャッスル	40	Polypropylene Recipe	ケミランチャー	1.0	弾薬
2025-12-30	mod	header-he	キャッスル	40	Polycarbonate Housing	ハイヴ	7.4	HP
2025-12-30	mod	header-he	キャッスル	40	Distributed Architecture	パルス	8.6	範囲
2025-12-30	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.1	持続時間
2025-12-30	mod	header-offensive	ヘイヴン	40	Offensive System: Firearms	gear	7.3	ヘッドショットダメージ上昇
2025-12-30	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Stamina	gear	8.4	パルス耐性
2025-12-30	mod	header-he	ヘイヴン	40	Magnetic Disc	マイン	1.0	クラスターマイン
2025-12-30	mod	header-he	ヘイヴン	40	RAM Surplus	ファイアフライ	1.0	最多ターゲット
2025-12-30	mod	header-he	ヘイヴン	40	Decoy Projector Internals	デコイ	6.0	持続時間
2025-12-30	mod	header-utility	ベニテス	40	Utility System: Electronics	gear	10.2	スキルヘイスト
2025-12-30	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	17.1	修復量
2025-12-30	mod	header-he	ベニテス	40	RDX Pellet Payload	マイン	4.3	ダメージ
2025-12-30	mod	header-he	ベニテス	40	Polycarbonate Housing	ハイヴ	4.3	持続時間
2025-12-30	mod	header-he	ベニテス	40	Trap Charge Improvement	トラップ	4.1	持続時間
2025-12-30	mod	header-defensive	ブリッジ	40	Defensive System: Mending	gear	16.8	修復量
2025-12-30	mod	header-defensive	ブリッジ	40	Defensive Protocol: Stamina	gear	8.5	視聴覚ダメージ耐性
2025-12-30	mod	header-he	ブリッジ	40	Liquid Metal Microdroplets	シールド	4.1	ディフレクターダメージ
2025-12-30	mod	header-he	ブリッジ	40	Propantriol Adhesive	ファイアフライ	5.8	ダメージ
2025-12-30	mod	header-he	ブリッジ	40	Improved Sticky Launcher	粘着爆弾	4.8	ブラスト範囲
2025-12-30	mod	header-utility	キャシー	40	Utility System: Assist	gear	8.8	スキル持続時間
2025-12-30	mod	header-he	キャシー	40	Improved Sticky Launcher	粘着爆弾	5.2	ブラスト範囲
2026-01-06	mod	header-offensive	ホワイトハウス	40	Offensive System: Critical	gear	4.4	クリティカル率
2026-01-06	mod	header-he	ホワイトハウス	40	Freedom Package	ドローン	8.4	HP
2026-01-06	mod	header-he	ホワイトハウス	40	Ammo Box	タレット	6.0	持続時間
2026-01-06	mod	header-he	ホワイトハウス	40	Improved Sticky Launcher	粘着爆弾	4.3	スキルヘイスト
2026-01-06	mod	header-offensive	クランショップ	40	Offensive Protocol: Critical	gear	7.7	ヘッドショットダメージ上昇
2026-01-06	mod	header-he	クランショップ	40	Titanium Reinforcement	シールド	4.3	アクティブ自動回復
2026-01-06	mod	header-he	クランショップ	40	PVA Polymer Coating	ケミランチャー	8.3	トラップ持続時間
2026-01-06	mod	header-he	クランショップ	40	Guiding System	ファイアフライ	1.0	最多ターゲット
2026-01-06	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	8.6	パルス耐性
2026-01-06	mod	header-he	シアター	40	Magnetic Disc	マイン	6.3	HP
2026-01-06	mod	header-he	シアター	40	Titanium Reinforcement	シールド	4.2	アクティブ自動回復
2026-01-06	mod	header-he	シアター	40	Micro Conduits	ファイアフライ	6.1	スキルヘイスト
2026-01-06	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2026-01-06	mod	header-utility	キャンパス	40	Utility System: Electronics	gear	10.1	スキルヘイスト
2026-01-06	mod	header-he	キャンパス	40	Piranha Solution	ケミランチャー	13.8	トラップHP
2026-01-06	mod	header-he	キャンパス	40	Steel Harness	ハイヴ	4.0	スティムチャージ
2026-01-06	mod	header-he	キャンパス	40	Silicon Carbide Coil	パルス	8.6	範囲
2026-01-06	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.3	持続時間
2026-01-06	mod	header-utility	キャッスル	40	Utility System: Electronics	gear	15.6	スキル修復
2026-01-06	mod	header-he	キャッスル	40	Piranha Solution	ケミランチャー	6.0	回復
2026-01-06	mod	header-he	キャッスル	40	Steel Harness	ハイヴ	4.0	修復チャージ
2026-01-06	mod	header-he	キャッスル	40	Microwave Amplifier	パルス	8.8	範囲
2026-01-06	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.3	持続時間
2026-01-06	mod	header-defensive	DZウエスト	40	Defensive Protocol: Resilience	gear	8.2	視聴覚ダメージ耐性
2026-01-06	mod	header-he	DZウエスト	40	Larrea Tridentata Infusion	マイン	4.2	ダメージ
2026-01-06	mod	header-he	DZウエスト	40	Titanium Reinforcement	シールド	4.3	アクティブ自動回復
2026-01-06	mod	header-he	DZウエスト	40	Tungsten Compound	ファイアフライ	6.0	ダメージ
2026-01-06	mod	header-he	DZウエスト	40	Decoy Housing Shell	デコイ	6.0	HP
2026-01-06	mod	header-offensive	DZサウス	40	Offensive System: Dexterity	gear	4.3	クリティカル率
2026-01-06	mod	header-he	DZサウス	40	Reinforced Rotor Blades	ドローン	8.3	HP
2026-01-06	mod	header-he	DZサウス	40	Weather Coating	タレット	6.0	持続時間
2026-01-06	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	5.0	ブラスト範囲
2026-01-06	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	10.1	スキルヘイスト
2026-01-06	mod	header-he	DZイースト	40	Polypropylene Recipe	ケミランチャー	4.3	持続時間
2026-01-06	mod	header-he	DZイースト	40	Swarm Control	ハイヴ	7.7	HP
2026-01-06	mod	header-he	DZイースト	40	Atmospheric Analyzer	パルス	8.8	効果持続時間
2026-01-06	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.3	持続時間
2026-01-06	mod	header-offensive	ヘイヴン	40	Offensive System: Dexterity	gear	7.1	ヘッドショットダメージ上昇
2026-01-06	mod	header-utility	ヘイヴン	40	Utility Protocol: Intensity	gear	10.2	スキルヘイスト
2026-01-06	mod	header-he	ヘイヴン	40	Supramolecular Networks	シールド	4.3	ディフレクターダメージ
2026-01-06	mod	header-he	ヘイヴン	40	Experimental Blend	ハイヴ	8.2	スティム効率
2026-01-06	mod	header-he	ヘイヴン	40	Decoy Housing Shell	デコイ	6.0	HP
2026-01-06	mod	header-utility	ベニテス	40	Utility System: Assist	gear	10.0	スキルヘイスト
2026-01-06	mod	header-defensive	ベニテス	40	Defensive Protocol: Resilience	gear	8.5	炎上耐性
2026-01-06	mod	header-he	ベニテス	40	Multi-Tool	タレット	5.8	スキルヘイスト
2026-01-06	mod	header-he	ベニテス	40	Ultra-Thin Cartridges	ケミランチャー	1.0	弾薬
2026-01-06	mod	header-he	ベニテス	40	Decoy Projector Internals	デコイ	6.0	持続時間
2026-01-06	mod	header-offensive	ブリッジ	40	Offensive System: Dexterity	gear	10.1	クリティカルダメージ
2026-01-06	mod	header-defensive	ブリッジ	40	Defensive Protocol: Stamina	gear	8.4	トラップ耐性
2026-01-06	mod	header-he	ブリッジ	40	Additional Ordnance	ドローン	4.3	ダメージ
2026-01-06	mod	header-he	ブリッジ	40	Tungsten Compound	ファイアフライ	5.8	視覚奪取効果持続時間
2026-01-06	mod	header-he	ブリッジ	40	Decoy Projector Internals	デコイ	6.0	持続時間
2026-01-06	mod	header-defensive	キャシー	40	Defensive System: Mending	gear	8.7	電波妨害耐性
2026-01-06	mod	header-he	キャシー	40	PVA Polymer Coating	ケミランチャー	8.3	トラップ持続時間
2026-01-13	mod	header-offensive	ホワイトハウス	40	Offensive Protocol: Critical	gear	10.1	クリティカルダメージ
2026-01-13	mod	header-he	ホワイトハウス	40	Carbon Fiber Frame	ドローン	8.4	HP
2026-01-13	mod	header-he	ホワイトハウス	40	Weather Coating	タレット	1.0	追加迫撃砲弾薬
2026-01-13	mod	header-he	ホワイトハウス	40	Improved Sticky Launcher	粘着爆弾	5.0	ブラスト範囲
2026-01-13	mod	header-defensive	クランショップ	40	Defensive Protocol: Resilience	gear	16171.0	キルによるアーマー
2026-01-13	mod	header-utility	クランショップ	40	Utility System: Assist	gear	8.7	スキル持続時間
2026-01-13	mod	header-he	クランショップ	40	Explosive Requisition	ドローン	8.5	スキャン範囲
2026-01-13	mod	header-he	クランショップ	40	Tungsten Compound	ファイアフライ	6.2	視覚奪取効果持続時間
2026-01-13	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	8.6	炎上耐性
2026-01-13	mod	header-he	シアター	40	Phosphorus Ingredient	マイン	6.4	HP
2026-01-13	mod	header-he	シアター	40	Dielectric Elastomers	シールド	4.0	ダメージボーナス(敵1体ごと)
2026-01-13	mod	header-he	シアター	40	Vac Pack	ファイアフライ	5.7	ダメージ
2026-01-13	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2026-01-13	mod	header-utility	キャンパス	40	Utility System: Assist	gear	8.3	スキル持続時間
2026-01-13	mod	header-he	キャンパス	40	Cell Penetrating Peptide	ケミランチャー	7.5	トラップ持続時間
2026-01-13	mod	header-he	キャンパス	40	Cooling Vents	ハイヴ	4.0	射程
2026-01-13	mod	header-he	キャンパス	40	Nickel-Chromium Wire	パルス	8.6	範囲
2026-01-13	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.3	持続時間
2026-01-13	mod	header-utility	キャッスル	40	Utility System: Assist	gear	8.4	スキル持続時間
