DATE	type	rarity	vendor	level	name	dmg	rpm	mag	talent	attribute1_icon	attribute1_value	attribute1_type	attribute2_icon	attribute2_value	attribute2_type	attribute3_icon	attribute3_value	attribute3_type
2024-08-06	weapon	header-he	ヘイヴン	40	ヴェクター SBR 9mm	37,139	1200	33	インシンク	icon-weapons	10.8	SMGダメージ	icon-weapons	14.0	クリティカル率	icon-weapons	7.0	カバー外のターゲットへのダメージ
2024-08-06	weapon	header-he	ヘイヴン	40	ハンティング M44	416,056	55	5	アイレス	icon-weapons	10.2	マークスマンライフルダメージ	icon-weapons	89.0	ヘッドショットダメージ上昇	icon-weapons	6.5	HPダメージ
2024-08-06	weapon	header-named	ヘイヴン	40	ソーン	646,883	70	8	ブレイゼン	icon-weapons	10.6	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ
2024-08-06	weapon	header-he	ヘイヴン	40	M1911	101,076	310	7	持続力	icon-weapons	11.5	ピストルダメージ	icon-weapons	7.0	クリティカル率			
2024-08-06	weapon	header-he	ベニテス	40	タクティカル Mk 16	55,504	625	30	メジャード	icon-weapons	12.0	アサルトライフルダメージ	icon-weapons	16.5	HPダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ
2024-08-06	weapon	header-he	ベニテス	40	サープラス SVD	159,841	260	10	クイックハンド	icon-weapons	12.5	マークスマンライフルダメージ	icon-weapons	92.0	ヘッドショットダメージ上昇	icon-weapons	6.2	リロード速度
2024-08-06	weapon	header-he	ベニテス	40	レゾリュート MK47	104,837	300	30	レンジャー	icon-weapons	10.5	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	8.5	装弾数
2024-08-06	weapon	header-he	ベニテス	40	M1911	101,076	310	7	ラッキーショット	icon-weapons	8.7	ピストルダメージ	icon-weapons	9.3	リロード速度			
2024-08-06	weapon	header-named	キャシー	40	ブームスティック	620,556	200	2	パーフェクト・パンプアップ	icon-weapons	12.2	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ
2024-08-06	weapon	header-named	キャシー	40	シールドスプリンタラー	45,132	850	30	パーフェクト・オプティミスト	icon-weapons	14.5	アサルトライフルダメージ	icon-weapons	11.0	HPダメージ	icon-weapons	11.6	リロード速度
2024-08-06	weapon	header-he	キャシー	40	ミリタリー P416	47,952	750	30	ストレインド	icon-weapons	12.1	アサルトライフルダメージ	icon-weapons	15.0	HPダメージ	icon-weapons	13.1	切り替え速度
2024-08-06	weapon	header-he	キャシー	40	モデル 700	399,602	54	7	リフォーメーション	icon-weapons	11.5	マークスマンライフルダメージ	icon-weapons	94.0	ヘッドショットダメージ上昇	icon-weapons	9.2	安定性
2024-08-13	weapon	header-named	ホワイトハウス	40	プロフェット	190,339	160	6	パーフェクト・ディターミネーション	icon-weapons	10.8	ピストルダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ			
2024-08-13	weapon	header-he	ホワイトハウス	40	MP5 ST	51,713	800	32	接近戦	icon-weapons	14.8	SMGダメージ	icon-weapons	11.0	クリティカル率	icon-weapons	7.0	装弾数
2024-08-13	weapon	header-he	ホワイトハウス	40	カービン 7	47,012	790	30	持続力	icon-weapons	9.5	アサルトライフルダメージ	icon-weapons	17.0	HPダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ
2024-08-13	weapon	header-he	ホワイトハウス	40	M1911	101,076	310	7	接近戦	icon-weapons	10.8	ピストルダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ			
2024-08-13	weapon	header-named	クランショップ	40	デア	37,610	580	200	パーフェクト・フラットライン	icon-weapons	10.5	LMGダメージ	icon-weapons	10.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	アーマーへのダメージ
2024-08-13	weapon	header-named	クランショップ	40	ライクグルー	440,031	160	8	パーフェクト・ブレイゼン	icon-weapons	11.8	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	9.0	装弾数
2024-08-13	weapon	header-he	クランショップ	40	トミーガン	55,474	800	50	スレッジハンマー	icon-weapons	10.3	SMGダメージ	icon-weapons	16.5	クリティカル率	icon-weapons	8.0	カバー外のターゲットへのダメージ
2024-08-13	weapon	header-he	クランショップ	40	タクティカル ヴェクター SBR 9mm	42,311	1200	19	ステディハンド	icon-weapons	11.7	SMGダメージ	icon-weapons	16.0	クリティカル率	icon-weapons	9.3	安定性
2024-08-13	weapon	header-named	カウントダウン	40	ベイカーズダズン	205,442	180	10	パーフェクト・ラッキーショット	icon-weapons	12.8	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	10.2	リロード速度
2024-08-13	weapon	header-named	カウントダウン	40	アパートメント	53,124	850	30	パーフェクト・メジャード	icon-weapons	15.0	SMGダメージ	icon-weapons	14.0	クリティカル率	icon-weapons	7.0	クリティカルダメージ
2024-08-13	weapon	header-named	シアター	40	ツナミ	364,812	180	7	パーフェクト・パムル	icon-weapons	8.0	ショットガンダメージ	icon-weapons	11.0	アーマーへのダメージ	icon-weapons	5.0	クリティカル率
2024-08-13	weapon	header-named	シアター	40	ソーン	646,883	70	8	パーフェクト・ブレイゼン	icon-weapons	9.9	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	10.6	安定性
2024-08-13	weapon	header-he	シアター	40	ライトウェイト M4	103,987	360	30	持続力	icon-weapons	10.8	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	7.0	クリティカル率
2024-08-13	weapon	header-named	キャンパス	40	ブルータス	376,096	54	7	パーフェクト・ビハインド・ユー	icon-weapons	9.3	マークスマンライフルダメージ	icon-weapons	96.0	ヘッドショットダメージ上昇	icon-weapons	4.0	アーマーへのダメージ
2024-08-13	weapon	header-he	キャンパス	40	カバート SRS	338,957	60	7	レンジャー	icon-weapons	10.4	マークスマンライフルダメージ	icon-weapons	90.0	ヘッドショットダメージ上昇	icon-weapons	7.0	HPダメージ
2024-08-13	weapon	header-named	キャンパス	40	ビッグショー	43,251	800	50	サンダーストライク	icon-weapons	13.9	LMGダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ	icon-weapons	7.2	安定性
2024-08-13	weapon	header-named	キャッスル	40	デシグネーテッドヒッター	357,291	60	5	パーフェクト・リフォーメーション	icon-weapons	9.1	マークスマンライフルダメージ	icon-weapons	111.0	ヘッドショットダメージ上昇	icon-weapons	6.0	クリティカルダメージ
2024-08-13	weapon	header-he	キャッスル	40	SRS A1	338,957	60	7	クイックハンド	icon-weapons	8.9	マークスマンライフルダメージ	icon-weapons	83.0	ヘッドショットダメージ上昇	icon-weapons	6.0	アーマーへのダメージ
2024-08-13	weapon	header-he	キャッスル	40	ミリタリー M60 E4	61,116	500	100	アイレス	icon-weapons	10.8	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	HPダメージ
2024-08-13	weapon	header-he	DZウエスト	40	ブラックマーケット SASG-12 S	364,812	180	7	フラットライン	icon-weapons	12.2	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇
2024-08-13	weapon	header-he	DZウエスト	40	USC .45 ACP	98,255	420	20	ビハインド・ユー	icon-weapons	14.5	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	5.4	命中率
2024-08-13	weapon	header-he	DZサウス	40	SIG MPX	53,124	850	30	リフォーメーション	icon-weapons	11.7	SMGダメージ	icon-weapons	16.0	クリティカル率	icon-weapons	7.0	カバー外のターゲットへのダメージ
2024-08-13	weapon	header-named	DZサウス	40	ボーン・グレート		750	30	パーフェクト・スタビライズ	icon-weapons	15.0	アサルトライフルダメージ	icon-weapons	11.0	HPダメージ	icon-weapons	6.5	リロード速度
2024-08-13	weapon	header-he	DZサウス	40	X-45	76,630	400	10	ストレインド	icon-weapons	11.3	ピストルダメージ	icon-weapons	7.5	クリティカル率			
2024-08-13	weapon	header-named	DZイースト	40	ホワイトデス	423,108	55	5	スパイク	icon-weapons	10.5	マークスマンライフルダメージ	icon-weapons	137.0	ヘッドショットダメージ上昇	icon-weapons	7.0	HPダメージ
2024-08-13	weapon	header-he	DZイースト	40	パラトルーパー SVD	159,841	260	10	ディターミネーション	icon-weapons	11.5	マークスマンライフルダメージ	icon-weapons	95.0	ヘッドショットダメージ上昇	icon-weapons	18.5	最適射程
2024-08-13	weapon	header-he	DZイースト	40	ストーナー LAMG	47,952	580	200	サディスト	icon-weapons	10.8	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	18.5	最適射程
2024-08-13	weapon	header-he	ヘイヴン	40	MP5A2	51,713	800	32	スパイク	icon-weapons	10.4	SMGダメージ	icon-weapons	15.5	クリティカル率	icon-weapons	9.7	命中率
2024-08-13	weapon	header-he	ヘイヴン	40	クラシック M60	63,466	500	100	プリザベーション	icon-weapons	11.0	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	7.0	HPダメージ
2024-08-13	weapon	header-he	ヘイヴン	40	ミリタリー Mk17	116,120	275	20	フラットライン	icon-weapons	11.2	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	8.5	命中率
2024-08-13	weapon	header-he	ヘイヴン	40	タクティカル M1911	98,725	310	7	ビンディクティブ	icon-weapons	11.3	ピストルダメージ	icon-weapons	4.0	アーマーへのダメージ			
2024-08-13	weapon	header-he	ベニテス	40	タクティカル AUG A3P	57,825	725	25	アウトサイダー	icon-weapons	12.0	SMGダメージ	icon-weapons	13.5	クリティカル率	icon-weapons	8.0	クリティカルダメージ
2024-08-13	weapon	header-he	ベニテス	40	IWI ネゲブ	37,610	850	100	フレンジー	icon-weapons	11.1	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	3.4	連射速度
2024-08-13	weapon	header-he	ベニテス	40	ミリタリー Mk17	116,120	275	20	リフォーメーション	icon-weapons	12.9	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	5.0	アーマーへのダメージ
2024-08-13	weapon	header-he	ベニテス	40	ダイセロス	169,243	180	6	ビンディクティブ	icon-weapons	11.0	ピストルダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ			
2024-08-13	weapon	header-named	キャシー	40	ベイカーズダズン	205,442	180	10	パーフェクト・ラッキーショット	icon-weapons	12.0	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	10.2	リロード速度
2024-08-13	weapon	header-named	キャシー	40	シールドスプリンタラー	45,132	850	30	パーフェクト・オプティミスト	icon-weapons	15.0	アサルトライフルダメージ	icon-weapons	14.0	HPダメージ	icon-weapons	7.0	クリティカルダメージ
2024-08-13	weapon	header-he	キャシー	40	ブラックマーケット RPK-74 E	55,474	650	45	ステディハンド	icon-weapons	13.8	LMGダメージ	icon-weapons	77.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	クリティカルダメージ
2024-08-13	weapon	header-he	キャシー	40	M870 エキスプレス	695,775	75	5	パンプアップ	icon-weapons	11.7	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇
2024-08-20	weapon	header-named	ホワイトハウス	40	ライトニングロッド	82,741	370	15	パーフェクト・サルベージ	icon-weapons	10.3	ピストルダメージ	icon-weapons	12.4	切り替え速度			
2024-08-20	weapon	header-he	ホワイトハウス	40	M1928	70,518	600	30	フラットライン	icon-weapons	10.4	SMGダメージ	icon-weapons	14.5	クリティカル率	icon-weapons	8.5	装弾数
2024-08-20	weapon	header-he	ホワイトハウス	40	ハニーバジャー	47,952	790	30	レンジャー	icon-weapons	10.0	アサルトライフルダメージ	icon-weapons	16.0	HPダメージ	icon-weapons	5.0	アーマーへのダメージ
2024-08-20	weapon	header-he	ホワイトハウス	40	Px4 ストームType T	79,920	380	17	レンジャー	icon-weapons	10.2	ピストルダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇			
2024-08-20	weapon	header-named	クランショップ	40	セーフティディスタンス	53,124	850	30	パーフェクト・アウトサイダー	icon-weapons	12.4	SMGダメージ	icon-weapons	17.0	クリティカル率	icon-weapons	9.0	ヘッドショットダメージ上昇
2024-08-20	weapon	header-he	クランショップ	40	MP5A2	51,713	800	32	レンジャー	icon-weapons	12.7	SMGダメージ	icon-weapons	15.5	クリティカル率	icon-weapons	10.1	安定性
2024-08-20	weapon	header-he	クランショップ	40	ブラックマーケット M60 E6	61,116	500	100	フレンジー	icon-weapons	10.8	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	8.0	クリティカルダメージ
2024-08-20	weapon	header-he	クランショップ	40	MP5 ST	51,713	800	32	オプティミスト	icon-weapons	10.2	SMGダメージ	icon-weapons	17.0	クリティカル率	icon-weapons	9.9	命中率
2024-08-20	weapon	header-named	カウントダウン	40	ステージレフト	156,080	320	10	パーフェクト・スレッジハンマー	icon-weapons	14.3	ライフルダメージ	icon-weapons	16.0	クリティカルダメージ	icon-weapons	6.0	カバー外のターゲットへのダメージ
2024-08-20	weapon	header-he	シアター	40	SIX12	451,314	170	6	キラー	icon-weapons	5.7	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	9.5	クリティカル率
2024-08-20	weapon	header-he	シアター	40	ACR SS	92,614	420	30	ビハインド・ユー	icon-weapons	11.0	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	9.0	装弾数
2024-08-20	weapon	header-named	キャンパス	40	ホワイトデス	423,108	55	5	ネイキッド	icon-weapons	15.0	マークスマンライフルダメージ	icon-weapons	137.0	ヘッドショットダメージ上昇	icon-weapons	4.0	クリティカル率
